0 10.097 71.58
100 10.3055 -66.3531
200 10.5497 -229.089
300 10.5058 -191.59
400 10.5019 -181.969
500 10.43 -125.086
600 10.5475 -199.765
700 10.4968 -157.563
800 10.7316 -313.768
900 10.7679 -332.02
1000 10.8653 -392.791
1100 10.8807 -396.493
1200 10.867 -380.075
1300 10.8509 -361.897
1400 10.6841 -239.077
1500 10.7332 -266.246
1600 10.7229 -252.119
1700 10.6972 -227.341
1800 10.5851 -142.529
1900 10.5236 -92.809
2000 10.4285 -19.7869
2100 10.5766 -115.73
2200 10.5943 -121.121
2300 10.5309 -70.1075
2400 10.2592 125.609
2500 10.2857 114.177
2600 10.1004 249.867
2700 10.5104 -28.0381
2800 10.5126 -22.6237
2900 10.6832 -134.245
3000 10.7289 -159.038
3100 10.4 76.4541
3200 10.7512 -160.629
3300 10.5709 -28.3875
3400 10.7193 -124.61
3500 10.745 -135.481
3600 10.5739 -9.65136
3700 10.6567 -60.2429
3800 10.7048 -86.6996
3900 10.5455 30.9231
4000 10.6852 -59.2141
4100 10.5995 7.2726
4200 10.7403 -83.5816
4300 10.7949 -114.6
4400 10.9498 -215.212
4500 10.9105 -180.983
4600 10.8347 -121.367
4700 10.6682 1.21834
4800 10.9924 -217.02
4900 10.7221 -22.3259
5000 10.741 -28.5004
5100 10.7569 -32.5594
5200 10.6768 30.0108
5300 10.5761 106.946
5400 10.7347 3.65665
5500 10.7144 24.726
5600 10.6009 110.555
5700 10.5834 129.632
5800 10.5307 173.242
5900 10.4772 217.347
6000 10.6523 102.615
6100 10.5113 207.54
6200 10.5267 203.78
6300 10.7644 45.5635
6400 10.6028 164.786
6500 10.9243 -51.5981
6600 10.9075 -33.0093
6700 11.0275 -109.396
6800 11.2422 -251.664
6900 11.0738 -127.706
7000 10.9309 -21.4948
7100 10.9975 -60.7647
7200 10.7868 92.529
7300 10.8068 85.6121
7400 10.7022 165.19
7500 10.6567 203.808
7600 10.6529 213.358
7700 10.6141 247.244
7800 10.8335 101.79
7900 10.8227 116.264
8000 10.8928 74.4759
8100 10.9057 72.4563
8200 11.063 -29.8436
8300 11.1054 -52.3811
8400 11.3863 -240.632
8500 11.5745 -364.411
8600 11.4614 -278.878
8700 11.6502 -403.149
8800 11.6219 -376.533
8900 11.432 -237.648
9000 11.4515 -244.23
9100 11.1982 -61.2845
9200 11.1488 -20.0289
9300 11.0253 72.7224
9400 10.9485 133.048
9500 10.8054 239.431
9600 10.688 327.973
9700 10.6907 333.047
9800 10.7685 285.897
9900 10.9447 170.453
10000 11.2028 -1.92573
10100 11.4719 -181.982
10200 11.4853 -184.325
10300 11.6552 -295.4
10400 11.6935 -315.053
10500 11.5979 -241.718
10600 11.6225 -251.867
10700 11.4993 -159.332
10800 11.4912 -146.773
10900 11.4796 -131.705
11000 11.2821 12.444
11100 11.3219 -8.24593
11200 11.3963 -53.0199
11300 11.3708 -28.3678
11400 11.3864 -32.2359
11500 11.3978 -33.1888
11600 11.5441 -127.915
11700 11.6837 -217.962
11800 11.7072 -227.342
11900 11.7302 -236.362
12000 11.6178 -151.305
12100 11.7575 -241.419
12200 11.3163 72.0219
12300 11.4006 20.4403
12400 11.5699 -90.2445
12500 11.7293 -194.061
12600 11.5896 -90.0344
12700 11.628 -109.808
12800 11.6172 -95.3449
12900 11.569 -54.8975
13000 11.4651 24.2456
13100 11.3621 102.753
13200 11.3165 141.389
13300 11.5043 17.8835
13400 11.7646 -156.068
13500 12.0094 -319.163
13600 11.8767 -220.006
13700 11.8935 -224.756
13800 11.8851 -212.009
13900 11.8234 -162.172
14000 11.7132 -78.6437
14100 11.7555 -101.113
14200 11.8806 -181.094
14300 11.8673 -164.865
14400 11.9779 -234.774
14500 11.8092 -110.601
14600 11.7313 -49.558
14700 11.644 18.0959
14800 11.469 146.63
14900 11.3104 263.753
15000 11.1534 379.743
15100 11.2415 325.542
15200 11.1474 397.844
15300 11.3964 231.813
15400 11.5609 124.403
15500 11.8301 -55.6814
15600 11.9876 -158.116
15700 12.1453 -260.73
15800 12.1003 -222.512
15900 12.1182 -228.015
16000 11.9428 -99.2142
16100 11.9032 -64.7739
16200 11.7909 20.2025
16300 11.7455 58.7081
16400 11.5814 179.699
16500 11.8029 32.692
16600 11.9111 -35.4892
16700 12.0837 -148.446
16800 12.077 -136.908
16900 12.1102 -152.969
17000 11.8267 50.9555
17100 11.785 86.8395
17200 11.8128 74.4522
17300 11.8631 46.4773
17400 11.9079 22.319
17500 12.0116 -42.7801
17600 12.0307 -49.1059
17700 12.1322 -112.705
17800 12.0679 -61.0392
17900 12.0036 -9.47668
18000 12.0224 -15.5491
18100 12.0082 1.24951
18200 12.0492 -20.2714
18300 12.0025 19.1409
18400 11.9834 39.2928
18500 12.1018 -35.9649
18600 12.1644 -72.5371
18700 12.0208 34.1663
18800 11.8861 134.729
18900 11.8498 166.895
19000 11.8283 188.747
19100 11.7578 244.683
19200 11.8026 220.5
19300 11.8768 175.953
19400 11.9057 162.761
19500 11.9628 130.091
19600 12.0886 49.5753
19700 12.2651 -66.0503
19800 12.2744 -65.5837
19900 12.4752 -198.155
20000 12.2489 -33.9897
20100 12.3139 -72.2072
20200 12.3777 -109.534
20300 12.1639 45.9515
20400 12.1775 43.4071
20500 12.425 -121.621
20600 12.4272 -116.145
20700 12.5013 -160.702
20800 12.4448 -114.532
20900 12.2988 -6.13213
21000 12.1341 115.241
21100 12.1532 108.928
21200 12.1432 122.861
21300 12.1294 139.388
21400 12.0914 172.72
21500 11.9861 252.815
