0 23.2286 33.5962
100 23.4547 -116.51
200 23.5794 -196.182
300 23.661 -245.977
400 23.4337 -81.0971
500 23.1878 96.6975
600 23.2231 79.137
700 23.2684 54.5795
800 23.1213 163.756
900 23.2537 78.687
1000 23.1797 137.101
1100 23.091 205.642
1200 23.1143 196.411
1300 23.0721 232.651
1400 23.1623 176.949
1500 23.1734 176.226
1600 23.2561 125.67
1700 23.4643 -12.0007
1800 23.2839 120.297
1900 23.3465 83.6951
2000 23.434 29.896
2100 23.6157 -89.4465
2200 23.6286 -91.4204
2300 23.6632 -108.541
2400 23.858 -236.91
2500 23.7878 -181.193
2600 23.7727 -163.757
2700 23.6544 -74.6084
2800 23.7514 -135.099
2900 23.7418 -121.442
3000 23.744 -116.01
3100 23.8339 -171.558
3200 23.808 -146.57
3300 23.7234 -80.887
3400 23.5028 79.3622
3500 23.4387 130.836
3600 23.3984 165.776
3700 23.481 115.346
3800 23.4189 165.438
3900 23.4265 167.108
4000 23.4117 184.347
4100 23.5696 81.5833
4200 23.5349 112.631
4300 23.5644 99.0645
4400 23.6132 72.1213
4500 23.5856 98.2518
4600 23.4417 205.144
4700 23.3983 242.26
4800 23.4696 199.697
4900 23.586 125.746
5000 23.6054 119.214
5100 23.7 60.4345
5200 23.8563 -41.2049
5300 23.7147 64.1392
5400 23.7317 59.2853
5500 23.949 -84.7654
5600 23.9977 -111.662
5700 23.8062 28.3806
5800 23.5847 189.195
5900 23.5723 204.76
6000 23.6793 137.368
6100 23.7085 124.025
6200 23.7704 87.941
6300 23.6584 172.697
6400 23.6795 165.039
6500 23.5 296.705
6600 23.5379 277.291
6700 23.7008 171.037
6800 23.6632 204.138
6900 23.6922 190.942
7000 23.5908 268.339
7100 23.6979 200.841
7200 23.7442 175.636
7300 23.8828 86.2632
7400 23.7463 188.084
7500 23.6266 278.16
7600 23.6351 279.207
7700 23.6597 269.116
7800 23.885 119.53
7900 23.8393 158.199
8000 23.6624 288.062
8100 23.9046 126.697
8200 24.0419 38.2864
8300 24.1766 -48.3554
8400 24.0992 12.3814
8500 24.1396 -8.7608
8600 24.1399 -2.02703
8700 24.076 49.362
8800 24.2909 -93.0486
8900 24.2045 -26.0858
9000 24.1661 7.55283
9100 23.997 132.012
9200 23.9568 166.88
9300 23.9095 206.684
9400 23.9927 155.839
