0 23.2178 41.795
100 23.3036 -10.8654
200 23.4723 -121.091
300 23.3299 -15.2185
400 23.4661 -102.911
500 23.3556 -19.1871
600 23.2325 73.3201
700 23.1096 165.631
800 22.9209 303.667
900 22.8645 349.807
1000 23.0821 205.621
1100 23.3386 34.3323
1200 23.5461 -102.931
1300 23.4098 -1.22638
1400 23.2233 135.299
1500 23.2397 130.848
1600 23.3641 51.3603
1700 23.4184 20.548
1800 23.2913 115.828
1900 23.1579 215.468
2000 23.0446 301.135
2100 23.0666 292.782
2200 23.1776 222.603
2300 23.1265 265.076
2400 22.9602 387.563
2500 22.9864 376.296
2600 23.1234 288.077
2700 23.2915 178.225
2800 23.0336 364.375
2900 22.9127 455.283
3000 22.9972 403.549
3100 23.2499 234.94
3200 23.1886 284.42
3300 23.1335 329.707
3400 23.211 282.788
3500 23.3202 213.861
3600 23.2496 269.832
3700 23.405 168.854
3800 23.4449 148.054
3900 23.4429 156.392
4000 23.4563 154.03
4100 23.4408 171.74
4200 23.5008 137.016
4300 23.5465 112.224
4400 23.4549 182.804
4500 23.4785 173.384
4600 23.5565 126.128
4700 23.4664 195.64
4800 23.5482 145.788
4900 23.4901 193.094
5000 23.551 157.752
5100 23.482 212.608
5200 23.263 371.678
5300 23.2353 397.917
5400 23.334 336.305
5500 23.5244 210.929
5600 23.4794 249.166
5700 23.4285 291.465
5800 23.3936 322.653
5900 23.5207 241.314
6000 23.4578 291.92
6100 23.6977 132.22
6200 23.7764 84.4906
6300 23.9908 -57.5535
6400 23.8689 34.1217
6500 23.6765 174.712
6600 23.5135 294.944
6700 23.5373 285.338
6800 23.6196 235.13
6900 23.6883 194.335
7000 23.7244 176.183
7100 23.7317 178.062
7200 23.6844 217.897
7300 23.7223 198.475
7400 23.7914 157.462
7500 23.5848 307.897
7600 23.6024 302.664
7700 23.6868 250.97
7800 23.7521 212.551
7900 23.6739 273.837
8000 23.4457 439.315
8100 23.5362 383.412
8200 23.5455 383.845
8300 23.639 325.845
8400 23.7212 275.673
8500 23.6943 301.353
8600 23.8552 196.486
8700 23.922 156.99
8800 23.9326 156.621
8900 24.0024 115.074
9000 23.787 271.666
9100 23.5678 430.928
9200 23.4777 500.489
9300 23.4553 522.937
9400 23.5538 461.446
9500 23.7282 347.29
9600 23.8255 286.588
9700 23.9771 188.21
9800 23.8106 310.845
9900 23.6937 399.018
10000 23.6402 443.127
10100 23.7197 394.832
10200 23.7816 358.821
10300 23.6994 422.864
10400 23.6564 459.688
10500 23.7107 428.872
10600 23.7249 426.01
10700 23.5881 527.973
10800 23.4604 623.674
10900 23.5558 564.299
11000 23.4452 648.067
11100 23.4842 627.972
11200 23.4454 661.825
11300 23.5235 614.564
11400 23.6258 550.44
11500 23.7501 470.984
11600 23.8363 418.088
11700 23.9086 374.773
11800 23.8271 438.366
11900 23.7605 491.531
12000 23.8908 407.999
12100 23.9966 341.416
12200 23.9903 352.717
12300 23.9382 395.9
12400 23.7118 560.109
12500 23.8839 447.52
12600 23.9283 423.621
12700 23.9574 410.375
12800 23.8798 471.196
12900 23.8789 478.81
13000 23.9353 446.534
13100 23.9244 461.062
13200 23.9086 478.981
13300 23.9171 480.002
13400 24.1251 342.454
13500 24.3169 216.119
13600 24.3396 207.315
13700 24.1422 351.404
13800 24.3131 239.609
13900 24.5083 110.98
14000 24.3313 240.863
14100 24.2349 314.83
14200 24.3119 268.259
14300 24.3083 277.737
14400 24.3993 221.443
14500 24.4155 217.156
14600 24.5458 133.511
14700 24.5242 155.474
14800 24.5845 120.522
14900 24.4447 224.638
15000 24.236 376.578
15100 24.4011 268.78
15200 24.4842 218.007
15300 24.6532 107.524
15400 24.5429 191.111
15500 24.5921 163.92
15600 24.5342 211.058
15700 24.3879 319.647
15800 24.4152 307.62
15900 24.502 254.281
16000 24.4063 327.745
16100 24.2554 439.495
16200 24.336 390.491
16300 24.2603 449.983
16400 24.3983 361.072
16500 24.3363 411.091
16600 24.292 448.812
16700 24.2792 464.71
16800 24.5883 256.845
16900 24.7564 147.009
17000 24.654 225.144
17100 24.716 188.97
17200 24.6024 274.85
17300 24.5088 346.841
17400 24.5751 307.701
17500 24.553 329.994
17600 24.6959 237.676
17700 24.6037 308.67
17800 24.6596 276.79
17900 24.5928 330.176
18000 24.7351 238.247
18100 24.7617 226.708
18200 24.6481 312.62
18300 24.5939 357.198
18400 24.5848 370.436
18500 24.7231 281.34
18600 24.8211 220.184
18700 24.8026 240.007
18800 24.6849 328.679
18900 24.3589 562.156
19000 24.5533 434.069
19100 24.5786 423.395
19200 24.5946 419.227
19300 24.5497 457.406
19400 24.445 537.054
19500 24.4417 546.293
19600 24.3974 584.034
19700 24.5204 505.505
19800 24.6584 416.592
19900 24.6965 397.057
20000 24.5729 489.915
20100 24.4931 552.309
20200 24.6437 454.596
20300 24.5535 524.23
20400 24.5591 527.302
20500 24.5156 564.471
20600 24.4478 618.506
20700 24.5277 569.907
20800 24.6098 519.841
20900 24.6394 506.194
21000 24.5244 593.085
21100 24.4138 676.838
21200 24.7659 439.156
21300 24.8718 372.54
21400 24.8363 404.126
21500 24.8195 422.778
21600 24.6489 548.247
21700 24.8453 418.747
21800 24.7764 473.587
21900 24.6372 577.217
22000 24.6416 581.124
22100 24.6465 584.662
22200 24.8854 425.66
22300 24.963 378.69
22400 25.1038 287.751
22500 25.0261 348.734
22600 24.8804 456.885
22700 24.7801 533.533
22800 24.8905 463.807
22900 24.8925 469.299
23000 24.894 475.25
23100 24.8547 509.464
23200 24.817 542.615
23300 24.8343 537.59
23400 24.7462 605.726
23500 24.9602 463.981
23600 25.014 433.536
23700 25.0802 394.518
23800 25.2971 250.755
23900 25.1857 335.076
24000 25.4309 171.701
24100 25.574 79.1831
24200 25.4709 157.783
24300 25.2668 306.57
24400 25.1351 404.969
24500 25.2176 354.652
24600 25.2445 342.859
24700 25.1707 401.129
24800 25.2599 346.079
24900 25.2364 369.321
25000 25.28 346.006
25100 25.2483 374.976
25200 25.1164 473.584
25300 25.2074 417.308
25400 25.3242 343.078
25500 25.3439 336.352
25600 25.477 250.848
25700 25.472 261.272
25800 25.4824 260.932
25900 25.5288 235.652
26000 25.6166 181.644
26100 25.5691 221.584
26200 25.4568 306.523
26300 25.5227 267.722
26400 25.4957 293.419
26500 25.6613 185.324
26600 25.6891 172.909
26700 25.7234 156.083
26800 25.6493 214.493
26900 25.7374 160.195
27000 25.4938 336.437
27100 25.6717 219.761
27200 25.7025 205.312
27300 26.0733 -45.3842
27400 26.1387 -83.8599
27500 25.8729 107.78
27600 25.8684 117.854
27700 25.761 199.435
27800 25.7375 222.685
27900 25.706 251.515
28000 25.6422 302.81
28100 25.7521 233.355
28200 25.7481 243.085
28300 25.8565 174.726
28400 25.6599 318.305
28500 25.508 430.79
28600 25.3974 514.574
28700 25.4543 481.992
28800 25.6084 381.87
28900 25.4916 469.929
29000 25.4581 500.148
29100 25.6775 354.704
29200 25.8171 264.612
29300 25.8549 245.364
29400 25.6816 372.706
29500 25.4612 532.732
29600 25.5269 494.075
29700 25.4402 561.263
29800 25.5868 466.311
29900 25.8582 284.723
30000 25.7929 337.07
30100 26.0407 171.85
30200 25.7568 376.012
30300 25.7302 401.46
30400 25.9732 239.572
30500 26.2241 72.1577
30600 26.0701 186.131
30700 25.9395 283.8
30800 25.9946 252.48
30900 25.9627 281.575
31000 25.9 332.121
31100 25.9927 274.67
31200 26.1051 203.479
31300 26.0617 240.614
31400 25.9642 315.266
31500 25.9442 336.166
31600 25.9568 334.3
31700 25.7657 474.07
31800 25.7745 474.906
31900 25.7268 515.013
32000 25.8502 436.201
32100 25.8583 437.48
32200 25.7738 503.159
32300 25.721 546.828
32400 25.826 480.771
32500 25.8642 461.2
32600 25.9203 429.178
32700 26.0847 321.908
32800 26.1027 316.362
32900 26.045 363.344
33000 25.8888 478.853
33100 25.742 587.819
33200 25.8136 545.007
33300 26.0022 420.931
33400 26.0848 370.445
33500 26.1828 309.298
33600 26.2975 236.605
33700 26.2538 273.855
33800 26.1575 347.746
33900 26.1336 371.301
34000 26.2243 315.233
34100 26.1474 375.588
34200 26.36 234.857
34300 26.2802 297.198
34400 26.351 254.97
34500 26.2996 297.623
34600 26.0821 455.691
34700 26.0584 479.139
34800 25.8552 627.256
34900 25.8719 622.585
35000 25.8515 643.742
35100 26.0577 507.416
35200 26.1402 457.035
35300 26.2129 413.439
35400 26.1411 470.27
35500 26.1243 488.951
35600 26.3882 312.516
35700 26.4728 260.687
35800 26.4453 286.757
35900 26.6113 178.358
36000 26.6194 179.659
36100 26.5627 226.026
36200 26.4985 277.569
36300 26.3289 402.372
36400 26.2725 448.503
36500 26.4132 357.675
36600 26.4337 350.375
36700 26.4769 327.281
36800 26.4492 353.542
36900 26.3968 396.869
37000 26.445 370.34
37100 26.3119 469.75
37200 26.3009 484.358
37300 26.3661 445.956
37400 26.4034 426.992
37500 26.455 398.137
37600 26.4063 438.923
37700 26.3267 501.166
37800 26.4494 422.816
37900 26.847 153.563
38000 26.7156 251.803
38100 26.6174 326.952
38200 26.4532 448.019
38300 26.3663 515.309
38400 26.563 385.621
38500 26.6073 361.805
38600 26.587 382.833
38700 26.5656 404.669
38800 26.4893 464.594
38900 26.7006 324.726
39000 26.8489 228.678
39100 27.0355 105.945
39200 26.9713 157.538
39300 27.1396 47.5047
39400 27.072 101.458
39500 27.0845 99.7306
39600 27.0803 109.568
39700 26.9899 179.298
39800 27.0877 118.317
39900 27.1203 102.64
40000 27.1046 120.491
40100 27.2245 44.1215
40200 27.1521 101.39
40300 27.0787 159.336
40400 26.91 283.48
40500 26.8685 319.279
40600 26.7339 419.745
40700 26.7576 410.225
40800 26.7736 406.034
40900 26.6497 499.099
41000 26.7705 422.109
41100 26.8747 356.612
41200 27.0193 263.113
41300 26.9777 298.992
41400 27.055 252.208
41500 27.2162 147.129
41600 26.8083 437.499
41700 26.9683 333.261
41800 26.8818 400.318
41900 26.7007 533.134
42000 26.6804 554.193
42100 26.5043 683.471
42200 26.5426 663.791
42300 26.6542 593.205
42400 26.7839 510.011
42500 26.7785 520.741
42600 26.8363 487.565
42700 26.7277 569.923
42800 26.7882 534.878
42900 26.9067 459.461
43000 26.8278 521.254
43100 26.9785 423.501
43200 27.1151 335.506
43300 27.3838 155.781
43400 27.3897 158.602
43500 27.3243 211.041
43600 27.3256 217.073
43700 27.235 286.973
43800 27.3318 226.62
43900 27.1779 340.5
44000 27.2742 280.564
44100 27.3398 241.942
44200 27.3619 233.523
44300 27.4672 167.299
44400 27.5036 148.994
44500 27.5701 109.714
44600 27.4246 217.759
44700 27.3826 253.887
44800 27.5315 157.344
44900 27.3549 287.001
45000 27.4891 200.692
45100 27.5615 157.343
45200 27.2269 396.791
45300 27.1862 432.033
45400 27.5055 217.097
45500 27.6099 151.534
45600 27.9983 -111.358
45700 28.0077 -110.945
45800 27.9438 -59.605
45900 27.9543 -59.9901
46000 27.8391 26.9957
46100 27.6775 146.222
46200 27.7928 73.0925
46300 27.9234 -10.6954
46400 28.1108 -133.973
46500 27.7695 110.143
46600 27.7271 146.546
46700 27.6516 205.948
46800 27.7789 124.433
46900 27.8 116.748
47000 27.5345 308.156
47100 27.2425 517.939
47200 27.1625 580.513
47300 27.1718 580.949
