0 8.0422 22.8858
100 8.12336 34.2894
200 8.39912 -28.6219
300 8.58059 -74.7303
400 8.38059 -50.6322
500 8.29611 6.97787
600 8.40561 13.9257
700 8.56936 -11.5296
800 8.98365 -24.4427
900 8.84333 -59.5785
1000 8.93944 7.14333
1100 8.83294 -23.9883
1200 9.08612 5.90518
1300 9.13508 33.4151
1400 9.19625 46.667
1500 9.24347 25.1622
1600 9.43205 2.05449
1700 9.32315 -17.28
1800 9.24281 -4.65504
1900 9.05508 -26.2869
2000 8.98535 -2.56836
2100 9.10089 -70.4615
2200 9.46015 -52.8106
2300 9.44896 -99.9431
2400 9.23745 -119.141
2500 9.23136 -82.9705
2600 8.96207 -43.598
2700 9.23701 -37.2514
2800 9.26165 -36.3653
2900 9.29609 -55.6258
3000 9.16426 7.46986
3100 8.89381 21.2074
3200 9.10642 54.941
3300 8.92552 53.3407
3400 8.74285 108.422
3500 8.79477 77.6514
3600 8.79758 45.4846
3700 8.96517 17.947
3800 8.83852 2.57601
3900 8.88287 49.949
4000 8.66494 120.781
4100 8.78988 93.5827
4200 8.8067 89.9312
4300 8.93927 85.12
4400 9.33497 40.3741
4500 9.55702 -17.2046
4600 9.5801 2.05043
4700 8.93995 12.3708
4800 9.15836 -20.5347
4900 9.07682 -12.8495
5000 8.92647 -3.44662
5100 8.57166 32.7606
5200 8.69588 45.2575
5300 8.85304 -60.1634
5400 8.95701 -84.5391
5500 8.78236 -111.13
5600 8.96653 -163.429
5700 8.85034 -155.315
5800 8.65542 -192.288
5900 8.85331 -162.206
6000 8.59555 -143.542
6100 8.44245 -48.8842
6200 8.25535 -54.8827
6300 8.21371 -57.3683
6400 8.46637 -138.742
6500 8.70316 -127.279
6600 8.89088 -88.2718
6700 8.62922 -118.499
6800 8.46998 -3.30917
6900 8.65224 -59.3262
7000 8.70814 -35.8642
7100 8.76636 -56.1536
7200 8.72419 -100.612
7300 9.0706 -76.1985
7400 9.14704 -71.4529
7500 9.00528 -28.8765
7600 9.05641 -32.4896
7700 9.07129 -19.0163
7800 9.09447 -35.5488
7900 9.29687 -0.93464
8000 9.32068 32.8061
