31600 20.1026 7.32748]
31700 20.2542 11.7653]
31800 20.0776 16.9313]
31900 19.8201 18.2823]
32000 19.9011 18.3115]
32100 19.7355 7.60956]
32200 19.7443 5.21292]
32300 19.6196 -1.25806]
32400 19.476 -4.22134]
32500 19.3356 -1.31382]
32600 19.191 8.38658]
32700 19.1406 16.6163]
32800 19.1886 19.1329]
32900 19.4393 16.9203]
33000 19.3348 11.5198]
33100 19.4374 11.5904]
33200 19.1779 7.8018]
33300 19.0978 10.4466]
33400 19.2356 9.01497]
33500 19.5466 14.205]
33600 19.7829 15.6632]
33700 19.7714 16.7197]
33800 19.7528 13.4499]
33900 19.7179 11.2197]
34000 19.6851 10.4584]
34100 19.8315 10.4609]
34200 19.8853 8.28637]
34300 19.9565 8.18502]
34400 20.0072 6.70939]
34500 20.2845 8.73359]
34600 20.0768 9.24086]
34700 19.917 6.50251]
34800 19.8513 12.2349]
34900 19.7708 11.8254]
35000 19.486 6.9797]
35100 19.435 -1.05937]
35200 19.2582 -2.3955]
35300 19.3815 1.17758]
35400 19.6241 12.0963]
35500 19.5098 18.4733]
35600 19.6085 18.5947]
35700 19.4943 14.0476]
35800 19.5397 14.6687]
35900 19.6843 16.8421]
36000 19.7921 15.5193]
36100 20.0067 15.4649]
36200 19.7355 13.6571]
36300 19.6712 21.4405]
36400 19.5514 17.2547]
36500 19.566 15.1138]
36600 19.525 12.5835]
36700 19.2115 14.8945]
36800 19.4034 23.5424]
36900 19.5122 27.2389]
37000 19.5524 22.3832]
37100 19.667 19.4621]
37200 19.2103 10.6308]
37300 19.2241 3.76854]
37400 19.0472 3.55213]
37500 19.1974 2.86576]
37600 19.2328 4.29878]
37700 19.3385 4.4515]
37800 19.3479 8.92992]
37900 19.4586 10.816]
38000 19.6129 13.992]
38100 20.272 20.644]
38200 20.0236 14.9082]
38300 19.9846 15.9897]
38400 19.6276 15.5159]
38500 19.5556 19.8313]
38600 19.6206 19.7006]
38700 19.6659 15.6281]
38800 19.5784 9.78625]
38900 19.5838 9.43451]
39000 19.6487 8.37648]
39100 19.3237 8.41133]
39200 19.1843 4.45894]
39300 19.082 6.7296]
39400 19.2563 9.70639]
39500 19.2477 13.1079]
39600 19.4047 15.9891]
39700 19.276 16.3148]
39800 19.1929 18.4624]
39900 19.2968 19.3461]
40000 19.1171 19.2779]
40100 19.0645 16.5523]
40200 18.8584 15.9535]
40300 18.9888 11.6157]
40400 19.1897 10.3602]
40500 19.1919 3.26161]
40600 19.2026 4.90471]
40700 19.3933 12.154]
40800 19.287 15.47]
40900 19.4433 11.9708]
41000 19.3032 17.9572]
41100 19.3414 21.7668]
41200 19.2392 23.5873]
41300 19.219 18.1633]
41400 19.4387 14.4531]
41500 19.7262 9.53704]
41600 19.8365 12.1675]
41700 19.8011 14.6041]
41800 19.7335 14.8156]
41900 19.7372 14.6422]
42000 19.6029 11.849]
42100 19.8343 17.1026]
42200 19.8041 20.983]
42300 19.7841 20.1334]
42400 19.9124 25.6506]
42500 19.6355 23.0459]
42600 19.4901 16.7994]
42700 19.5647 17.1589]
42800 19.6864 17.7447]
42900 19.6885 16.4214]
43000 19.9699 16.3714]
43100 20.0031 22.4501]
43200 19.9021 22.7563]
43300 19.8099 19.2226]
43400 19.846 12.0049]
43500 19.8621 8.90649]
43600 19.9329 12.161]
43700 20.1301 20.4558]
43800 19.9485 19.7167]
43900 19.8085 23.467]
44000 19.7593 23.9588]
44100 19.9164 32.3869]
44200 19.9674 27.5037]
44300 19.7006 26.9192]
44400 19.5747 24.94]
44500 19.6486 22.4315]
44600 19.687 18.7503]
44700 19.6198 16.5719]
44800 19.6953 14.7246]
44900 19.495 16.5704]
45000 19.5341 22.9003]
45100 19.473 27.5645]
45200 19.3797 24.7128]
45300 19.582 20.2978]
45400 19.6906 21.5657]
45500 19.7811 24.3984]
45600 19.7168 19.7377]
45700 19.63 16.6395]
45800 19.5977 18.8641]
45900 19.493 17.358]
46000 19.7372 15.8207]
46100 19.7373 19.1287]
46200 19.7737 22.0225]
46300 20.0326 25.3831]
46400 19.9394 26.2218]
46500 19.8503 27.9653]
46600 19.5818 20.9552]
46700 19.5361 24.3014]
46800 19.7836 28.8394]
46900 19.7925 29.8454]
47000 19.875 31.3106]
47100 19.7776 31.7767]
47200 19.8255 30.4934]
47300 19.6718 20.8485]
47400 19.754 23.5472]
47500 19.8135 25.615]
47600 19.7934 23.9342]
47700 19.824 32.9707]
47800 19.6459 33.7741]
47900 19.7511 26.7164]
48000 19.5906 21.2493]
48100 19.5926 18.3501]
48200 19.6376 21.2925]
48300 19.5464 20.0201]
48400 19.465 25.3601]
48500 19.3222 31.9605]
48600 19.2602 29.823]
48700 19.2103 19.0534]
48800 19.5908 29.3551]
48900 19.6956 32.9607]
49000 19.8691 35.1853]
49100 19.4371 24.6809]
49200 19.2663 19.6778]
49300 18.9715 18.067]
49400 19.2134 20.5935]
49500 19.3589 25.5295]
49600 19.4469 33.017]
49700 19.5336 40.2499]
49800 19.3221 34.338]
49900 19.2462 29.189]
50000 19.0335 25.6698]
50100 18.9872 20.7651]
50200 19.173 27.7265]
50300 19.1035 31.2237]
50400 18.9754 28.7754]
50500 19.0447 34.928]
50600 19.0442 31.1224]
50700 19.1474 27.2877]
50800 19.2181 24.7874]
50900 19.1321 25.7872]
51000 19.1848 23.938]
51100 19.1311 20.4147]
51200 19.1702 19.978]
51300 19.3278 22.6651]
51400 19.2558 23.7293]
51500 19.1256 26.4098]
51600 19.0515 25.7909]
51700 18.9076 26.4162]
51800 18.7885 28.9037]
51900 18.2427 30.6442]
52000 17.8746 23.5909]
52100 17.5499 22.7209]
52200 17.6482 24.803]
52300 17.5392 23.7411]
52400 17.242 19.0631]
52500 17.2099 23.3825]
52600 17.4048 24.2084]
52700 17.3385 32.8525]
52800 17.2471 30.1153]
52900 17.1667 36.5235]
53000 17.1739 40.616]
53100 17.1853 38.1487]
53200 17.269 31.0178]
53300 17.2927 24.4188]
53400 17.2792 20.349]
53500 17.2049 25.0865]
53600 17.2381 25.913]
53700 16.928 24.051]
53800 17.0509 25.3665]
53900 17.3819 25.8299]
54000 17.5398 25.1645]
54100 17.4745 23.8746]
54200 17.3138 22.3796]
54300 17.4892 22.9535]
54400 17.3424 24.6976]
54500 17.2779 26.5937]
54600 17.4217 27.1306]
54700 17.5094 28.5655]
54800 17.4408 33.0563]
54900 17.195 34.8389]
55000 16.786 32.2646]
55100 16.6972 30.3873]
55200 16.8845 27.6883]
55300 16.9899 22.631]
55400 17.0018 24.078]
55500 16.9748 21.9321]
55600 17.1379 17.8117]
55700 17.3569 24.3144]
55800 17.1094 24.5067]
55900 17.31 26.4647]
56000 17.1817 23.1806]
56100 17.3985 21.8912]
56200 17.6157 21.1393]
56300 17.8479 20.0166]
56400 17.5921 21.8595]
56500 17.776 18.0929]
56600 17.928 21.3822]
56700 17.8354 20.7937]
56800 17.7414 23.2598]
56900 17.7434 23.0043]
57000 17.8916 20.6555]
57100 18.2236 14.5226]
57200 18.3123 11.5814]
57300 18.2412 4.4424]
57400 18.5274 6.51591]
57500 18.5135 5.25762]
57600 18.4947 4.60419]
57700 18.3449 3.58089]
57800 18.4186 4.40656]
57900 18.726 4.71734]
58000 18.2909 8.94416]
58100 18.4121 6.7644]
58200 18.7936 6.2072]
58300 18.9512 4.75834]
58400 18.8709 4.65073]
58500 18.6954 1.11727]
58600 18.7869 1.72771]
58700 18.7821 -1.42647]
58800 18.6305 -0.686697]
58900 19.1038 7.92211]
59000 19.2182 7.55117]
59100 19.4772 8.6346]
59200 19.2466 3.53525]
59300 19.4082 1.39649]
59400 19.42 6.47526]
59500 19.1185 -6.00179]
59600 19.1017 -8.57485]
59700 19.0792 -14.3783]
59800 19.1236 -15.8634]
59900 19.1823 -10.255]
60000 19.1054 -8.30969]
60100 19.3398 -0.914445]
60200 19.2285 2.09282]
60300 19.1429 1.70709]
60400 18.9317 -2.00204]
60500 18.7073 -7.70424]
60600 18.669 -8.30699]
60700 18.7104 -2.0213]
60800 18.3562 -1.97622]
60900 18.6587 1.87382]
61000 18.5917 -0.194476]
61100 18.3744 -1.60349]
61200 18.3537 -1.799]
61300 18.2314 -2.57913]
61400 18.3606 1.59853]
61500 18.4795 -4.64756]
61600 18.8166 -4.79382]
61700 18.9485 -5.72605]
61800 18.7979 -6.78112]
61900 18.9272 3.1077]
62000 19.11 11.017]
62100 19.3514 14.532]
62200 19.2207 13.5127]
62300 19.0382 12.3095]
62400 18.9101 4.43908]
62500 18.9725 5.11542]
62600 19.1248 1.21787]
62700 19.0646 -4.44232]
62800 18.9545 -1.68293]
62900 18.8717 -0.324527]
63000 18.9372 -2.67808]
63100 18.9747 3.60794]
63200 19.0181 9.14965]
63300 19.0502 12.7216]
63400 19.1719 11.6896]
63500 19.0232 11.7161]
63600 18.9585 10.2703]
63700 18.665 6.53557]
63800 18.6115 5.14323]
63900 18.3694 -0.682982]
64000 18.4769 1.33248]
64100 18.594 2.07797]
64200 18.497 3.10731]
64300 18.5894 7.07061]
64400 18.4027 6.17248]
64500 18.6738 6.81549]
64600 18.8671 4.03998]
64700 19.0839 8.34711]
64800 19.0617 4.67666]
64900 18.7281 2.04038]
65000 18.7097 3.50527]
65100 18.9645 13.2627]
65200 18.5475 9.91348]
65300 18.7577 14.5637]
65400 18.3495 14.2183]
65500 18.3731 4.52374]
65600 18.7208 1.22649]
65700 18.9915 -0.129802]
65800 18.9869 -1.95483]
65900 18.8067 -1.96905]
66000 18.7971 4.12268]
66100 18.7003 2.85832]
66200 18.8211 6.1757]
66300 18.9615 6.16809]
66400 19.0031 5.33753]
66500 19.041 6.25685]
66600 18.9518 4.85283]
66700 19.0992 -0.89922]
66800 19.1502 -1.20602]
66900 19.3088 1.36779]
67000 19.1345 1.47588]
67100 19.1509 7.25017]
67200 18.9356 5.25257]
67300 18.7399 6.57766]
67400 18.7168 4.88192]
67500 18.7545 6.60652]
67600 18.6975 6.54775]
67700 18.5356 7.90739]
67800 18.7867 8.55436]
67900 18.6802 8.56195]
68000 18.8811 7.45036]
68100 18.8715 8.31947]
68200 18.751 12.5291]
68300 18.6788 9.82289]
68400 18.6238 5.6097]
68500 18.796 4.75715]
68600 18.6205 2.44773]
68700 18.6264 2.76881]
68800 18.4131 0.833315]
68900 18.5667 2.56188]
69000 18.5162 -1.90409]
69100 18.7307 1.54978]
69200 18.3396 4.67752]
69300 18.3755 7.36918]
69400 18.5655 14.655]
69500 18.7193 17.2455]
69600 18.6796 16.9417]
69700 18.8365 18.743]
69800 18.5619 9.80785]
69900 18.6165 12.4898]
70000 18.8419 11.0503]
70100 18.4549 6.10066]
70200 18.7026 6.61269]
70300 18.7624 4.11159]
70400 18.8811 1.2314]
70500 18.936 2.7404]
70600 18.9674 4.83234]
70700 18.982 9.20237]
70800 19.0561 11.4904]
70900 18.7909 8.64505]
71000 19.0067 14.9161]
71100 18.8873 11.9751]
71200 18.7526 10.202]
71300 18.7059 12.0488]
71400 18.5517 14.0059]
71500 18.2819 15.6545]
71600 18.4593 17.2488]
71700 18.5943 15.7994]
71800 18.8919 12.5643]
71900 18.9914 7.21743]
72000 18.6721 5.61449]
72100 18.8823 9.04545]
72200 18.8657 5.49412]
72300 19.0277 9.20907]
72400 18.9073 12.6853]
72500 18.8954 15.1478]
72600 18.6912 9.33113]
72700 18.6982 2.37583]
72800 18.6771 -0.882965]
72900 18.7248 -5.60878]
73000 18.5195 -5.91653]
73100 18.5477 -0.755283]
73200 18.5062 2.19]
73300 18.2701 5.13172]
73400 18.4971 8.43436]
73500 18.7425 11.8089]
73600 18.6974 13.8599]
73700 18.421 11.5473]
73800 18.4237 7.24207]
73900 18.6545 7.34708]
74000 18.6448 5.98453]
74100 18.7128 3.86539]
74200 18.6657 9.64775]
74300 18.6403 8.84025]
74400 18.8073 15.9293]
74500 18.877 12.9914]
74600 18.6427 12.1752]
74700 18.6602 10.4079]
74800 18.5014 9.21831]
74900 18.7361 13.0376]
75000 19.0513 14.6615]
75100 18.8851 15.3983]
75200 18.7302 11.6654]
75300 18.5668 9.49568]
75400 18.274 8.5399]
75500 18.4062 8.99338]
75600 18.3343 8.42553]
75700 18.3472 8.87305]
75800 18.3734 8.01181]
75900 18.18 0.554934]
76000 18.6453 6.64509]
76100 18.7639 4.57838]
76200 18.6543 9.46907]
76300 18.6657 11.8621]
76400 18.5663 14.0591]
76500 18.4552 10.7277]
76600 18.4207 10.7623]
76700 18.4893 10.8095]
76800 18.5215 9.25274]
76900 18.4053 8.88238]
77000 18.3972 11.1761]
77100 18.4306 11.3966]
77200 18.3906 11.4014]
77300 18.4672 12.8976]
77400 18.7232 14.2541]
77500 18.8262 14.5491]
77600 18.7478 16.0907]
77700 18.6615 18.3588]
77800 18.8717 18.708]
77900 18.8514 16.43]
78000 18.9445 16.9238]
78100 18.8599 19.8139]
78200 18.3787 19.5702]
78300 18.3347 16.6031]
78400 18.4068 18.2233]
78500 18.3658 10.4693]
78600 18.3446 9.07075]
78700 18.3675 9.30822]
78800 18.3056 9.60676]
78900 18.4835 11.6794]
79000 18.4586 9.29819]
79100 18.5414 12.9677]
79200 18.3017 11.781]
79300 18.6456 11.8472]
79400 18.6024 10.4746]
79500 18.5401 8.75275]
79600 18.5771 13.7331]
79700 18.2525 16.262]
79800 18.448 15.3865]
79900 18.5495 15.5362]
80000 18.828 18.6635]
80100 18.7481 15.8445]
80200 18.651 19.3167]
80300 18.9044 20.7342]
80400 18.8508 18.9536]
80500 18.4395 18.0062]
80600 18.3493 14.2081]
80700 18.6977 12.3934]
80800 18.7619 15.3347]
80900 18.4759 17.2965]
81000 18.777 22.2304]
81100 18.7434 17.897]
81200 18.7152 19.4405]
81300 18.674 16.9386]
81400 18.3938 15.7898]
81500 18.3276 19.4888]
81600 18.1448 15.8788]
81700 18.2567 12.6816]
81800 18.6253 10.667]
81900 18.4403 11.6014]
82000 18.872 15.9834]
82100 18.886 21.003]
82200 18.9672 23.4719]
82300 18.7898 27.8782]
82400 18.8167 24.3601]
82500 18.7449 17.6608]
82600 18.4207 17.2019]
82700 18.2063 19.927]
82800 18.1565 20.7037]
82900 17.9371 22.0517]
83000 17.9027 16.7148]
83100 17.8245 17.3198]
83200 18.1525 19.3606]
83300 17.9428 17.7752]
83400 17.9336 20.0727]
83500 17.7175 22.8881]
83600 17.9588 22.5106]
83700 18.2454 22.6338]
83800 17.9253 18.0274]
83900 17.7772 17.0461]
84000 17.805 15.2123]
84100 18.1436 12.4339]
84200 18.2534 13.6844]
84300 18.2537 18.2867]
84400 18.1777 20.6725]
84500 18.2367 21.1478]
84600 18.7193 19.5519]
84700 18.9346 21.1555]
84800 19.0699 22.8162]
84900 18.6766 22.6845]
85000 18.6819 24.6082]
85100 18.3849 21.3938]
85200 18.1983 14.2724]
85300 18.0277 12.1545]
85400 18.2579 14.9179]
85500 18.1259 22.2841]
85600 18.0034 25.9478]
85700 18.206 26.6495]
85800 18.29 26.1764]
85900 18.3229 23.1132]
86000 18.3383 25.6154]
86100 18.2631 24.5445]
86200 18.338 24.5928]
86300 18.5934 25.6261]
86400 18.6012 18.3072]
86500 18.8031 16.583]
86600 18.6909 23.2126]
86700 18.4502 26.5264]
86800 18.2374 25.4045]
86900 18.0852 19.5865]
87000 18.0731 16.8218]
87100 18.0551 16.5166]
87200 18.0024 16.8516]
87300 18.1917 18.0449]
87400 18.3205 19.3305]
87500 18.4657 19.4033]
87600 18.3487 21.5445]
87700 18.39 26.5888]
87800 18.345 23.4513]
87900 18.5317 24.2035]
88000 18.5029 23.295]
88100 18.5071 24.7005]
88200 18.6717 27.3196]
88300 18.3949 21.8738]
88400 17.9988 21.304]
88500 18.0957 23.9986]
88600 18.0436 25.3137]
88700 17.9033 20.6867]
88800 17.738 22.8264]
88900 18.0114 23.5914]
89000 18.3098 24.4262]
89100 18.4174 24.5664]
89200 18.2734 24.5841]
89300 18.309 29.1428]
89400 18.4952 23.9756]
89500 18.7116 21.7815]
89600 18.5369 21.1086]
89700 18.5177 21.8979]
89800 18.6325 20.4717]
89900 18.7673 18.7402]
90000 18.8 15.1674]
90100 18.7535 20.1709]
90200 18.4469 21.4947]
90300 18.0443 24.3206]
90400 17.8898 28.4073]
90500 17.8844 23.1378]
90600 17.8497 22.9119]
90700 18.1723 23.3364]
90800 18.1519 23.0709]
90900 18.3448 17.8]
91000 18.2235 24.0264]
91100 18.1141 25.3067]
91200 18.1433 33.0664]
91300 18.0184 26.9155]
91400 17.837 29.6479]
91500 17.6579 25.9594]
91600 17.2394 26.1187]
91700 17.3319 23.9304]
91800 17.2037 25.301]
91900 17.5233 23.0338]
92000 17.4432 24.0933]
92100 17.4074 21.9967]
92200 17.519 26.7469]
92300 17.4581 25.9067]
92400 17.3296 21.3446]
92500 17.4406 24.3815]
92600 17.8926 24.539]
92700 18.2129 30.0674]
92800 18.4021 31.7308]
92900 18.5042 37.8365]
93000 18.3915 29.2767]
93100 18.3688 31.675]
93200 18.1969 30.7595]
93300 18.0384 29.652]
93400 17.9904 26.8446]
93500 18.112 21.4581]
93600 18.1864 21.6338]
93700 18.3226 25.0834]
93800 18.2324 25.7369]
93900 18.4216 34.7435]
94000 18.0532 32.8012]
94100 18.2365 34.9503]
94200 18.4315 39.2989]
94300 18.1772 40.1835]
94400 18.0183 33.8116]
94500 17.8414 31.0466]
94600 17.8116 22.3337]
94700 18.0236 27.7017]
94800 17.8828 23.4585]
94900 17.956 26.9039]
95000 17.9048 29.1759]
95100 17.9628 28.5905]
95200 17.8477 35.2316]
95300 17.8476 36.1895]
95400 17.914 38.4399]
95500 17.6681 33.6393]
95600 17.3891 30.6324]
95700 17.5038 29.5272]
95800 17.8055 31.8573]
95900 17.9688 33.5444]
96000 18.0842 35.1375]
96100 18.0007 32.4695]
96200 17.7436 29.7097]
96300 17.5226 27.0439]
96400 17.484 23.6174]
96500 17.5386 22.9153]
96600 17.5203 28.4204]
96700 17.3904 27.9497]
96800 17.6355 28.188]
96900 17.8334 30.5172]
97000 18.0905 33.5545]
97100 18.0133 37.8721]
97200 18.0911 37.9704]
97300 17.8924 36.3721]
97400 17.5315 32.5505]
97500 17.523 37.3627]
97600 17.6702 34.2003]
97700 17.6723 38.384]
97800 17.6347 34.9309]
97900 17.6072 32.3623]
98000 17.5016 33.9231]
98100 17.7194 32.276]
98200 17.5452 35.1706]
98300 17.8683 35.6957]
98400 17.7376 34.8998]
98500 17.9041 34.645]
98600 17.8976 33.2185]
98700 17.7713 37.8627]
98800 18.1145 36.7681]
98900 18.1309 35.0166]
99000 17.9316 36.5272]
99100 17.7204 35.8821]
99200 17.818 30.7899]
99300 17.8903 35.8948]
99400 18.0579 36.8641]
99500 17.8996 38.1587]
99600 17.8959 40.099]
99700 17.8945 38.6215]
99800 17.7893 41.4733]
99900 18.0132 43.1189]
100000 17.6345 41.7419]
100100 17.543 34.9115]
100200 17.4464 31.0369]
100300 17.4958 29.5138]
100400 17.3127 34.422]
100500 17.2229 37.0764]
100600 17.3255 42.0273]
100700 17.3781 38.8618]
